MLST,MGE_Gene,MGE_Type,Target_Gene,Pearson_r,p_value,p_adj_FDR,Significant
ST10,PHAGE_Lactob_LBR48_NC_027990,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Lactob_LfeSau_NC_029068,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Lactob_LfeSau_NC_029068,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Lactob_LfeSau_NC_029068,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Lactob_phiAQ113_NC_019782,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Lactob_phiAQ113_NC_019782,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Lactob_phiAQ113_NC_019782,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Mycoba_Gaia_NC_026590,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Mycoba_Gaia_NC_026590,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Mycoba_Gaia_NC_026590,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Paenib_BN12_NC_048688,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Paenib_BN12_NC_048688,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Paenib_BN12_NC_048688,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pantoe_vB_PagM_AAM37_NC_048766,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,aggA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,aggB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,aggC,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,aggD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,papG,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,hlyA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,hlyB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,hlyC,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pectob_CBB_NC_041878,Phage,hlyD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3112_NC_005178,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3_NC_002484,Phage,dfrA7,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3_NC_002484,Phage,afaA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3_NC_002484,Phage,afaB-I,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3_NC_002484,Phage,afaE-V,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3_NC_002484,Phage,daaF,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_D3_NC_002484,Phage,draD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_DMS3_NC_008717,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_ERZ_2017_NC_047874,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_ERZ_2017_NC_047874,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_ERZ_2017_NC_047874,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_Epa7_NC_050146,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_Epa7_NC_050146,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_Epa7_NC_050146,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_M6_NC_007809,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_M6_NC_007809,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_M6_NC_007809,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_M6_NC_007809,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_M6_NC_007809,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP1412_NC_018282,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP1412_NC_018282,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP1412_NC_018282,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP1412_NC_018282,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP1412_NC_018282,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP38_NC_011611,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_MP42_NC_018274,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_pf16_NC_041881,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_pf16_NC_041881,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_pf16_NC_041881,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_pf16_NC_041881,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_pf16_NC_041881,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_phiPSA2_NC_024362,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_phiPSA2_NC_024362,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_phiPSA2_NC_024362,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_phiPsa17_NC_047747,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_phiPsa17_NC_047747,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Pseudo_phiPsa17_NC_047747,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Rueger_DSS3_P1_NC_025428,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_118970_sal1_NC_031930,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_118970_sal3_NC_031940,Phage,emrK,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_BP63_NC_031250,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_BP63_NC_031250,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_BP63_NC_031250,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_BP63_NC_031250,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_BP63_NC_031250,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_FSLSP088_NC_021780,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_SETP3_NC_009232,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_SETP3_NC_009232,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_SETP3_NC_009232,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_SPN19_NC_019417,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_Se_B_NC_049495,Phage,parE (S458T),0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_Se_G_NC_049496,Phage,parE (S458T),0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_Se_J_NC_049497,Phage,parE (S458T),0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_Siskin_NC_048727,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_UPF_BP2_NC_048649,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_UPF_BP2_NC_048649,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_UPF_BP2_NC_048649,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_UPF_BP2_NC_048649,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_UPF_BP2_NC_048649,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_birk_NC_048864,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_birk_NC_048864,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_birk_NC_048864,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_birk_NC_048864,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_birk_NC_048864,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_yarpen_NC_048863,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_yarpen_NC_048863,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_yarpen_NC_048863,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_yarpen_NC_048863,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Salmon_yarpen_NC_048863,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,aggA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,aggB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,aggC,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,aggD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,papG,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,hlyA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,hlyB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,hlyC,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Serrat_BF_NC_041917,Phage,hlyD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_StauST398_4_NC_023499,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_StauST398_4_NC_023499,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_StauST398_4_NC_023499,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_StauST398_4_NC_023499,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_StauST398_4_NC_023499,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_phiPV83_NC_002486,Phage,CTX-M-27,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_phiPV83_NC_002486,Phage,agg3A,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_phiPV83_NC_002486,Phage,agg3B,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_phiPV83_NC_002486,Phage,agg3C,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Staphy_phiPV83_NC_002486,Phage,agg3D,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_O1205_NC_004303,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_O1205_NC_004303,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_O1205_NC_004303,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_Sfi21_NC_000872,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_Sfi21_NC_000872,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_Sfi21_NC_000872,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_TP_J34_NC_020197,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_TP_J34_NC_020197,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_TP_J34_NC_020197,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_phiBT1_NC_004664,Phage,dfrA7,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_phiBT1_NC_004664,Phage,afaA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_phiBT1_NC_004664,Phage,afaB-I,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_phiBT1_NC_004664,Phage,afaE-V,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_phiBT1_NC_004664,Phage,daaF,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Strept_phiBT1_NC_004664,Phage,draD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Vibrio_PVA1_NC_023605,Phage,dfrA7,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Vibrio_PVA1_NC_023605,Phage,afaA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Vibrio_PVA1_NC_023605,Phage,afaB-I,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Vibrio_PVA1_NC_023605,Phage,afaE-V,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Vibrio_PVA1_NC_023605,Phage,daaF,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Vibrio_PVA1_NC_023605,Phage,draD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Xylell_Xfas53_NC_013599,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,aggA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,aggB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,aggC,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,aggD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,papG,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,hlyA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,hlyB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,hlyC,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_fHe_Yen9_04_NC_042116,Phage,hlyD,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_phiD1_NC_027353,Phage,AAC(3)-IId,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_phiR1_RT_NC_019909,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_phiR1_RT_NC_019909,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_phiR1_RT_NC_019909,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_vB_YenM_TG1_NC_028820,Phage,FosA4,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_vB_YenM_TG1_NC_028820,Phage,gtrA,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Yersin_vB_YenM_TG1_NC_028820,Phage,gtrB,0.9999999999999992,4.654866328639893e-208,7.481938677691568e-206,True
ST10,PHAGE_Rhodob_RcapNL_NC_020489,Phage,sigA,0.8498365855987977,2.8281506746017367e-09,4.5151177436625056e-07,True
ST10,PHAGE_Xantho_OP1_NC_007709,Phage,sigA,0.8498365855987977,2.8281506746017367e-09,4.5151177436625056e-07,True
ST10,PHAGE_Halovi_HGTV_1_NC_021328,Phage,afaF-VII,0.8498365855987975,2.8281506746017893e-09,4.5151177436625056e-07,True
ST10,PHAGE_Synech_S_CRM01_NC_015569,Phage,afaF-VII,0.8498365855987975,2.8281506746017893e-09,4.5151177436625056e-07,True
ST10,PHAGE_Anoxyb_A403_NC_048701,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Brevib_Jimmer1_NC_029104,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Brevib_Jimmer2_NC_041976,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Brevib_Osiris_NC_028969,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Coryne_Juicebox_NC_048070,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Entero_phiKDA1_NC_027980,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Escher_ST32_NC_047830,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Klebsi_vB_KpnM_KpS110_NC_047932,Phage,ErmB,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Klebsi_vB_KpnM_KpV477_NC_031087,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Phormi_MIS_PhV1B_NC_028998,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Photob_PDCC_1_NC_048821,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Pseudo_Andromeda_NC_031014,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Pseudo_MP29_NC_011613,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Pseudo_NP1_NC_031058,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Pseudo_OBP_NC_016571,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Pseudo_vB_PaeM_E215_NC_042080,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Serrat_2050HW_NC_048668,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Serrat_Moabite_NC_048792,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Staphy_B166_NC_028859,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Staphy_DW2_NC_024391,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Staphy_JS01_NC_021773,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Staphy_SA7_NC_048658,Phage,sigA,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Strept_315.5_NC_004588,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Strept_858_NC_010353,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Vibrio_TSL_2019_NC_048747,Phage,FosA3,0.8017837257372729,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,IS4,IS Element,espR1,0.8017837257372727,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,IS4,IS Element,espR1.1,0.8017837257372727,1.0057539453153497e-07,1.4854018942672616e-05,True
ST10,PHAGE_Bacter_crAss001_NC_049977,Phage,papE,0.8017837257372727,1.0057539453153497e-07,1.4854018942672616e-05,True
